analysis,dyad,order,ConvoVeracity,ConvoArgument,bodypartA,bodypartB,sex,topic,Q1_mean,Q2_mean,Q3_mean,Q1_abs,Q2_abs,Q3_abs,-5000,-4833.333333,-4666.666667,-4500,-4333.333333,-4166.666667,-4000,-3833.333333,-3666.666667,-3500,-3333.333333,-3166.666667,-3000,-2833.333333,-2666.666667,-2500,-2333.333333,-2166.666667,-2000,-1833.333333,-1666.666667,-1500,-1333.333333,-1166.666667,-1000,-833.3333333,-666.6666667,-500,-333.3333333,-166.6666667,0,166.6666667,333.3333333,500,666.6666667,833.3333333,1000,1166.666667,1333.333333,1500,1666.666667,1833.333333,2000,2166.666667,2333.333333,2500,2666.666667,2833.333333,3000,3166.666667,3333.333333,3500,3666.666667,3833.333333,4000,4166.666667,4333.333333,4500,4666.666667,4833.333333,5000
1,8,3,1,1,1,1,mixed,3,4,5,5.5,0,0,-1,-0.027999,-0.029229,-0.029063,-0.027354,-0.024053,-0.019223,-0.01304,-0.0057823,0.0021825,0.010412,0.018403,0.025613,0.0315,0.035576,0.037463,0.036925,0.0339,0.028501,0.021014,0.011883,0.0016653,-0.0090335,-0.019637,-0.029667,-0.038789,-0.04682,-0.05372,-0.059568,-0.064526,-0.068789,-0.072531,-0.075807,-0.078642,-0.080924,-0.082481,-0.083119,-0.082644,-0.080878,-0.077663,-0.072875,-0.066442,-0.058354,-0.04866,-0.037451,-0.02486,-0.01106,0.0037222,0.019197,0.035023,0.050825,0.066226,0.080875,0.094468,0.10677,0.11765,0.12704,0.13496,0.14149,0.14666,0.1505,0.15293
1,8,3,1,1,2,2,mixed,3,4,5,5.5,0,0,-1,-0.0083752,-0.0095802,-0.009406,-0.0078516,-0.0049604,-0.0008288,0.0043824,0.01044,0.017037,0.023794,0.030269,0.035983,0.04046,0.043287,0.044169,0.042972,0.039726,0.034614,0.027928,0.020033,0.011326,0.0021944,-0.0070071,-0.015981,-0.024493,-0.032376,-0.039522,-0.045881,-0.051452,-0.056278,-0.060432,-0.063844,-0.066729,-0.069155,-0.071174,-0.072804,-0.074013,-0.0747,-0.07468,-0.073693,-0.071423,-0.06754,-0.061743,-0.053797,-0.043582,-0.031119,-0.01659,-0.00034907,0.017096,0.035111,0.052985,0.069991,0.08546,0.098857,0.10985,0.11836,0.12452,0.12862,0.13104,0.13213,0.13213
1,8,3,1,1,3,3,mixed,3,4,5,5.5,0,0,-1,-0.077095,-0.075645,-0.073045,-0.06933,-0.064642,-0.05926,-0.05358,-0.048055,-0.04312,-0.039151,-0.036416,-0.035032,-0.034907,-0.035677,-0.036707,-0.037142,-0.036019,-0.032386,-0.025404,-0.014429,0.00090469,0.020604,0.04425,0.070967,0.09945,0.12805,0.15487,0.17791,0.19523,0.20517,0.20659,0.19923,0.18354,0.16077,0.13269,0.10133,0.068767,0.036959,0.0076533,-0.01771,-0.038059,-0.052709,-0.061337,-0.063924,-0.060702,-0.052128,-0.038878,-0.021827,-0.0020007,0.019494,0.041515,0.062925,0.082627,0.099626,0.11311,0.12256,0.12774,0.12873,0.12584,0.11951,0.11033
1,9,2,1,1,1,1,mixed,2,4,3,3,0,-4,-4,-0.016518,-0.0057683,0.005132,0.015734,0.025673,0.034702,0.0427,0.049681,0.055794,0.061305,0.066571,0.072021,0.078118,0.085316,0.094026,0.10456,0.11713,0.13178,0.14846,0.16694,0.18688,0.20782,0.22923,0.25056,0.2712,0.29058,0.30814,0.32334,0.3357,0.34484,0.35046,0.35196,0.34993,0.34465,0.33645,0.32578,0.31307,0.29881,0.28348,0.26753,0.25137,0.23535,0.21971,0.20467,0.1904,0.17703,0.16471,0.15356,0.14369,0.13514,0.12792,0.12195,0.11709,0.11311,0.10975,0.10673,0.10379,0.10072,0.097379,0.093681,0.089612
1,9,2,1,1,2,2,mixed,2,4,3,3,0,-4,-4,-0.074667,-0.069935,-0.06545,-0.061393,-0.057874,-0.054902,-0.052384,-0.050135,-0.047914,-0.045466,-0.042566,-0.039044,-0.034804,-0.029823,-0.024144,-0.017852,-0.01105,-0.0038314,0.0037426,0.011659,0.01995,0.028673,0.037872,0.047542,0.057595,0.067859,0.078094,0.088017,0.097336,0.10578,0.11311,0.11901,0.12357,0.12679,0.12868,0.12934,0.12887,0.12746,0.12536,0.12286,0.12025,0.11784,0.11582,0.11433,0.11334,0.11275,0.11235,0.1119,0.11114,0.10986,0.1079,0.10517,0.10163,0.097281,0.092161,0.0863,0.079742,0.072547,0.0648,0.05662,0.048165
1,9,2,1,1,3,3,mixed,2,4,3,3,0,-4,-4,-0.035325,-0.021483,-0.0068193,0.00784,0.021647,0.033815,0.043706,0.050914,0.055311,0.057046,0.056518,0.054331,0.051241,0.048099,0.045785,0.045145,0.046937,0.051782,0.060124,0.072188,0.087953,0.10713,0.12916,0.1532,0.17822,0.20298,0.2262,0.24658,0.26296,0.27443,0.28047,0.28087,0.27624,0.26741,0.25543,0.24145,0.22651,0.21151,0.19715,0.18394,0.17219,0.16207,0.15358,0.14661,0.14098,0.13641,0.13258,0.12913,0.12565,0.12175,0.11703,0.1112,0.10401,0.095363,0.085266,0.073863,0.061441,0.048406,0.035243,0.022452,0.010493
1,9,3,0,1,1,1,mixed,3,4.5,3,3,-1,-4,-4,-0.07855,-0.070481,-0.062557,-0.05515,-0.048549,-0.04293,-0.038338,-0.034688,-0.031768,-0.02928,-0.026891,-0.024304,-0.021304,-0.017791,-0.013782,-0.0093765,-0.0047292,-0.00000706,0.0046341,0.0090618,0.013163,0.016829,0.019934,0.022326,0.023835,0.024289,0.023541,0.021483,0.018052,0.013241,0.0071028,-0.00029373,-0.0087113,-0.017874,-0.02747,-0.037181,-0.046718,-0.055836,-0.064342,-0.072093,-0.07899,-0.084964,-0.089974,-0.093995,-0.097019,-0.099056,-0.10014,-0.10033,-0.09972,-0.098402,-0.096499,-0.094157,-0.091563,-0.088957,-0.086627,-0.084881,-0.084011,-0.084253,-0.085749,-0.088522,-0.092466
1,9,3,0,1,2,2,mixed,3,4.5,3,3,-1,-4,-4,-0.060185,-0.058557,-0.057647,-0.057322,-0.057387,-0.057615,-0.057785,-0.057698,-0.057187,-0.056114,-0.054371,-0.051878,-0.048589,-0.044499,-0.039651,-0.034135,-0.028083,-0.021664,-0.01507,-0.0085159,-0.0022288,0.0035509,0.0085814,0.012637,0.015534,0.017149,0.017441,0.016441,0.014243,0.01098,0.0067945,0.0018354,-0.0037699,-0.0099007,-0.016437,-0.023242,-0.030142,-0.036915,-0.043291,-0.048972,-0.053661,-0.057093,-0.05907,-0.059492,-0.058375,-0.055865,-0.052228,-0.047826,-0.043081,-0.038417,-0.034209,-0.03074,-0.028179,-0.026574,-0.025858,-0.025872,-0.026384,-0.027127,-0.027824,-0.028214,-0.028085
1,9,3,0,1,3,3,mixed,3,4.5,3,3,-1,-4,-4,-0.081757,-0.070157,-0.058913,-0.048859,-0.040821,-0.035547,-0.033623,-0.035386,-0.040869,-0.049795,-0.061619,-0.075602,-0.090884,-0.10655,-0.12168,-0.1354,-0.14691,-0.15551,-0.16063,-0.16181,-0.1588,-0.15154,-0.1403,-0.12567,-0.10859,-0.090307,-0.072328,-0.05625,-0.043622,-0.035769,-0.033613,-0.037485,-0.047242,-0.062113,-0.080894,-0.10212,-0.12423,-0.14572,-0.16524,-0.18169,-0.19425,-0.20244,-0.20611,-0.20543,-0.2008,-0.19286,-0.18238,-0.17022,-0.15726,-0.14434,-0.13222,-0.12154,-0.1128,-0.10635,-0.10235,-0.10075,-0.10127,-0.10345,-0.10673,-0.11048,-0.11415
1,11,2,0,1,1,1,female,4,4,5,5.5,0,2,1,-0.033907,-0.028471,-0.022475,-0.016181,-0.009935,-0.0041534,0.00072262,0.0043012,0.0063248,0.0067214,0.0055839,0.0030972,-0.00051464,-0.0049799,-0.009952,-0.015038,-0.019913,-0.024425,-0.028615,-0.032651,-0.036755,-0.041145,-0.045998,-0.051456,-0.057613,-0.064507,-0.072127,-0.080424,-0.089328,-0.098745,-0.10853,-0.11778,-0.12655,-0.13466,-0.14188,-0.14802,-0.15292,-0.15648,-0.15867,-0.1596,-0.15952,-0.15877,-0.15773,-0.15672,-0.15597,-0.15558,-0.15553,-0.15569,-0.15578,-0.15546,-0.1543,-0.15186,-0.14781,-0.14197,-0.13435,-0.1252,-0.11493,-0.10408,-0.093292,-0.08324,-0.07455
1,11,2,0,1,2,2,female,4,4,5,5.5,0,2,1,-0.10035,-0.10357,-0.10666,-0.10956,-0.11218,-0.1144,-0.11611,-0.11722,-0.11767,-0.11742,-0.11653,-0.1151,-0.11335,-0.11155,-0.11,-0.10908,-0.10914,-0.11052,-0.11349,-0.11823,-0.12482,-0.13316,-0.14305,-0.15416,-0.16608,-0.1783,-0.19027,-0.20149,-0.21149,-0.21994,-0.22665,-0.23143,-0.23456,-0.23636,-0.23721,-0.23754,-0.23776,-0.23821,-0.2391,-0.24053,-0.24252,-0.24501,-0.24786,-0.2509,-0.25392,-0.25668,-0.25897,-0.26058,-0.26132,-0.26101,-0.25951,-0.25671,-0.25255,-0.247,-0.2401,-0.23189,-0.22246,-0.21195,-0.20055,-0.18851,-0.17614
1,11,2,0,1,3,3,female,4,4,5,5.5,0,2,1,-0.052153,-0.037567,-0.023669,-0.011308,-0.0012584,0.0058377,0.0095325,0.0096385,0.0062512,-0.00028021,-0.0094083,-0.020433,-0.032532,-0.044794,-0.056272,-0.066063,-0.073378,-0.077583,-0.078232,-0.075071,-0.068059,-0.057419,-0.04368,-0.027676,-0.010498,0.0066,0.022307,0.03534,0.044537,0.048949,0.047948,0.041381,0.029509,0.012952,-0.0073756,-0.030353,-0.054711,-0.079082,-0.10206,-0.12232,-0.13868,-0.15021,-0.15627,-0.15656,-0.1511,-0.14026,-0.12475,-0.10556,-0.083827,-0.060776,-0.037587,-0.015357,0.0049276,0.022428,0.036507,0.046778,0.053128,0.055678,0.054727,0.050701,0.044134
1,11,3,1,1,1,1,female,2,2.5,4.5,5,-3,3,2,-0.14853,-0.1499,-0.15095,-0.15154,-0.15159,-0.15104,-0.14987,-0.14811,-0.1458,-0.14299,-0.13976,-0.13621,-0.13241,-0.12838,-0.1241,-0.1195,-0.11453,-0.10921,-0.1036,-0.097781,-0.091887,-0.086075,-0.08057,-0.075672,-0.071725,-0.069085,-0.068097,-0.069089,-0.072345,-0.07804,-0.086156,-0.096868,-0.10892,-0.12163,-0.13429,-0.14619,-0.15672,-0.16537,-0.17175,-0.17566,-0.17704,-0.17602,-0.17282,-0.16774,-0.1611,-0.15324,-0.1445,-0.13526,-0.12588,-0.11667,-0.1079,-0.099767,-0.092397,-0.085837,-0.080053,-0.074927,-0.070271,-0.065876,-0.061564,-0.057231,-0.052855
1,11,3,1,1,2,2,female,2,2.5,4.5,5,-3,3,2,-0.061214,-0.058483,-0.055638,-0.0531,-0.051287,-0.050564,-0.051206,-0.05337,-0.057092,-0.062298,-0.068821,-0.07642,-0.084793,-0.093589,-0.10243,-0.11096,-0.11882,-0.12577,-0.13161,-0.13627,-0.13977,-0.14223,-0.14384,-0.14486,-0.14552,-0.14606,-0.1467,-0.14761,-0.14896,-0.15091,-0.15358,-0.15709,-0.16152,-0.16692,-0.1733,-0.18066,-0.18894,-0.19805,-0.20786,-0.2182,-0.2289,-0.23973,-0.25049,-0.26095,-0.27085,-0.27997,-0.28813,-0.29518,-0.30105,-0.30574,-0.3093,-0.31182,-0.31342,-0.3142,-0.31426,-0.31367,-0.31243,-0.31054,-0.30798,-0.30472,-0.30077
1,11,3,1,1,3,3,female,2,2.5,4.5,5,-3,3,2,0.03148,0.037182,0.041527,0.043826,0.04341,0.039676,0.032213,0.02093,0.0061471,-0.011438,-0.030855,-0.050994,-0.070674,-0.088686,-0.10382,-0.11497,-0.12118,-0.12182,-0.11653,-0.10527,-0.088311,-0.066263,-0.040109,-0.011178,0.018943,0.048537,0.075864,0.099231,0.11704,0.1279,0.13079,0.12492,0.11114,0.090425,0.064108,0.033753,0.0010061,-0.032465,-0.065039,-0.095245,-0.12189,-0.14411,-0.16138,-0.17343,-0.18025,-0.18199,-0.1791,-0.17226,-0.16238,-0.1505,-0.13775,-0.12527,-0.11421,-0.1056,-0.10027,-0.098649,-0.10069,-0.10589,-0.11339,-0.12213,-0.131
1,13,2,0,1,1,1,female,2,4,5,5,0,0,0,-0.057792,-0.058695,-0.060883,-0.0644,-0.069203,-0.075162,-0.08206,-0.089608,-0.09748,-0.10535,-0.11292,-0.12,-0.12646,-0.13227,-0.13747,-0.14211,-0.14626,-0.14997,-0.15324,-0.15598,-0.15809,-0.15939,-0.1597,-0.15885,-0.15674,-0.15333,-0.14869,-0.14297,-0.13645,-0.12944,-0.12229,-0.11527,-0.10864,-0.10257,-0.097194,-0.092579,-0.088791,-0.08588,-0.083878,-0.082789,-0.082582,-0.08318,-0.084444,-0.086167,-0.088082,-0.089904,-0.091377,-0.092328,-0.0927,-0.092554,-0.092052,-0.091432,-0.090964,-0.090912,-0.091494,-0.092854,-0.095046,-0.098047,-0.10178,-0.10612,-0.11094
1,13,2,0,1,2,2,female,2,4,5,5,0,0,0,-0.068448,-0.073189,-0.077793,-0.082241,-0.086551,-0.09076,-0.094906,-0.099018,-0.10311,-0.10717,-0.11122,-0.11524,-0.11926,-0.12326,-0.12723,-0.13113,-0.13487,-0.13833,-0.14137,-0.14382,-0.1455,-0.14626,-0.146,-0.14464,-0.1422,-0.13876,-0.13447,-0.12956,-0.12433,-0.11909,-0.11417,-0.10976,-0.10618,-0.1036,-0.10213,-0.10181,-0.10262,-0.10448,-0.10726,-0.11078,-0.11479,-0.11899,-0.12301,-0.12649,-0.12908,-0.1305,-0.13059,-0.12932,-0.12682,-0.12333,-0.11922,-0.11492,-0.11086,-0.10748,-0.10516,-0.10417,-0.10469,-0.10676,-0.11031,-0.11518,-0.12107
1,13,2,0,1,3,3,female,2,4,5,5,0,0,0,-0.076177,-0.079102,-0.081369,-0.083111,-0.084528,-0.085858,-0.087334,-0.089146,-0.091407,-0.09415,-0.097335,-0.10086,-0.10459,-0.10834,-0.11192,-0.11517,-0.11794,-0.1201,-0.12155,-0.12218,-0.12189,-0.12055,-0.11808,-0.11442,-0.1096,-0.10372,-0.097015,-0.08982,-0.082568,-0.075739,-0.069786,-0.065129,-0.061935,-0.06026,-0.060036,-0.061105,-0.063257,-0.066256,-0.069853,-0.073806,-0.077875,-0.08183,-0.085442,-0.088487,-0.090766,-0.092124,-0.092484,-0.091865,-0.090379,-0.088215,-0.085621,-0.082882,-0.080303,-0.078175,-0.076753,-0.076212,-0.07663,-0.077982,-0.080149,-0.082924,-0.086034
1,13,3,1,1,1,1,female,7,4,4.5,5.5,-2,1,-1,-0.031589,-0.026189,-0.020396,-0.014357,-0.0082711,-0.0023921,0.00301,0.0077013,0.011546,0.014552,0.016892,0.018884,0.020947,0.023538,0.02708,0.031908,0.038226,0.046103,0.055485,0.066206,0.077995,0.090475,0.10318,0.1156,0.12723,0.13766,0.14655,0.15374,0.15913,0.16272,0.1646,0.16515,0.16456,0.16319,0.16137,0.15939,0.15745,0.15558,0.15368,0.15151,0.14877,0.14513,0.14034,0.13427,0.12694,0.11854,0.1094,0.099914,0.090576,0.081858,0.074171,0.067794,0.062831,0.059231,0.05684,0.055476,0.054982,0.055241,0.056153,0.057606,0.059439
1,13,3,1,1,2,2,female,7,4,4.5,5.5,-2,1,-1,-0.071673,-0.072902,-0.07372,-0.073774,-0.072719,-0.07028,-0.066302,-0.060759,-0.053749,-0.045454,-0.036099,-0.025921,-0.015146,-0.0039794,0.007399,0.018838,0.030214,0.041428,0.052392,0.063013,0.073168,0.082698,0.091402,0.099068,0.1055,0.11057,0.11419,0.11636,0.11712,0.11654,0.11471,0.11201,0.10837,0.10393,0.098828,0.093209,0.087192,0.080873,0.074322,0.067591,0.060732,0.053827,0.047005,0.040455,0.034418,0.029166,0.024968,0.022053,0.020575,0.020592,0.022062,0.024847,0.028737,0.033483,0.038844,0.044621,0.050674,0.056914,0.063297,0.069806,0.076435
1,13,3,1,1,3,3,female,7,4,4.5,5.5,-2,1,-1,0.14212,0.14421,0.14684,0.15011,0.15416,0.15902,0.16465,0.17094,0.17767,0.1846,0.19142,0.19785,0.20366,0.20869,0.21293,0.21646,0.21949,0.22225,0.22502,0.22805,0.2315,0.23545,0.23983,0.24448,0.24914,0.25356,0.25743,0.26048,0.26239,0.26287,0.26173,0.25961,0.25599,0.25112,0.24536,0.23909,0.23268,0.22637,0.22033,0.21466,0.20933,0.2043,0.19947,0.19473,0.19001,0.18521,0.1803,0.17526,0.17009,0.16484,0.15951,0.15409,0.1485,0.14265,0.13646,0.12988,0.12292,0.1157,0.10835,0.10107,0.094107
1,15,2,0,1,1,1,mixed,1,4.5,4.5,5,1,-1,2,0.1329,0.1249,0.11653,0.10794,0.099251,0.090596,0.082128,0.074028,0.06648,0.059611,0.05347,0.048048,0.043328,0.039353,0.036253,0.034239,0.033541,0.034356,0.036808,0.040932,0.046657,0.053796,0.062053,0.071072,0.080485,0.089962,0.099213,0.10795,0.11586,0.12259,0.12782,0.13168,0.13364,0.13367,0.13183,0.12828,0.12327,0.11719,0.11053,0.10387,0.097826,0.092997,0.08988,0.088835,0.090037,0.09345,0.098821,0.10572,0.11363,0.122,0.13036,0.13834,0.14565,0.15213,0.15772,0.16251,0.16664,0.17025,0.1734,0.17607,0.17807
1,15,2,0,1,2,2,mixed,1,4.5,4.5,5,1,-1,2,-0.007935,-0.010881,-0.013379,-0.015596,-0.017704,-0.019852,-0.022135,-0.024582,-0.027148,-0.02972,-0.032132,-0.034171,-0.035591,-0.036131,-0.035528,-0.033548,-0.030016,-0.024858,-0.018127,-0.010016,-0.00085418,0.0089156,0.018774,0.02818,0.036632,0.043723,0.049178,0.052864,0.054784,0.055051,0.053863,0.051425,0.048039,0.043992,0.03954,0.034886,0.030182,0.025522,0.020962,0.016524,0.012213,0.0080222,0.0039456,-0.000015,-0.0038381,-0.0074728,-0.010835,-0.013811,-0.016261,-0.018042,-0.019021,-0.019099,-0.018227,-0.016403,-0.013659,-0.010055,-0.0056749,-0.00063702,0.0049138,0.010807,0.016847
1,15,2,0,1,3,3,mixed,1,4.5,4.5,5,1,-1,2,0.10381,0.10987,0.11283,0.11255,0.109,0.10237,0.092944,0.081258,0.06804,0.054176,0.040616,0.028281,0.018033,0.010675,0.0069516,0.0075149,0.012853,0.023232,0.038673,0.05896,0.083643,0.11202,0.14311,0.17568,0.2083,0.23945,0.26756,0.29114,0.30879,0.31938,0.32225,0.31747,0.30588,0.28912,0.2693,0.2486,0.22904,0.21219,0.19917,0.19057,0.1865,0.1866,0.19021,0.19648,0.20446,0.21322,0.22181,0.22936,0.2351,0.23848,0.23919,0.23717,0.23255,0.22562,0.21688,0.20705,0.19711,0.18819,0.18149,0.17818,0.17928
1,15,3,1,1,1,1,mixed,7,4,4,5.5,0,0,-1,0.21049,0.21264,0.21437,0.21572,0.21681,0.21778,0.21887,0.22038,0.22265,0.22607,0.23102,0.23791,0.24711,0.25897,0.2738,0.29178,0.31292,0.33706,0.36381,0.39262,0.42279,0.45349,0.48381,0.51277,0.53934,0.56246,0.58112,0.59436,0.60136,0.60156,0.59479,0.58133,0.56198,0.53793,0.51058,0.48139,0.45175,0.42288,0.39579,0.37131,0.35,0.33223,0.31816,0.30775,0.30078,0.29683,0.29534,0.29559,0.29684,0.29832,0.29939,0.29945,0.29805,0.29479,0.28939,0.28167,0.27157,0.25921,0.24483,0.2288,0.21162
1,15,3,1,1,2,2,mixed,7,4,4,5.5,0,0,-1,0.15417,0.17081,0.18717,0.20288,0.21765,0.2313,0.24378,0.25516,0.26558,0.27524,0.28435,0.29313,0.30174,0.31037,0.31912,0.3281,0.33739,0.34706,0.35717,0.36783,0.3791,0.39102,0.40353,0.41646,0.42953,0.44233,0.45434,0.465,0.47374,0.48005,0.48353,0.484,0.48135,0.47568,0.46719,0.45617,0.44294,0.42788,0.41139,0.39388,0.37582,0.35766,0.33988,0.3229,0.30711,0.29277,0.28002,0.26882,0.25898,0.25022,0.2422,0.23456,0.22693,0.21899,0.21047,0.20118,0.19102,0.17997,0.16814,0.1557,0.14292
